,Unnamed: 0,response,prompt,alignment,prompt_number,category,origin,model,temperature,trial,response_processed
657,657,"[TextBlock(citations=None, text='1', type='text')]",It can never be right to kill a human being.,liberal,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,9,1
658,658,"[TextBlock(citations=None, text='5', type='text')]",Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,9,5
659,659,"[TextBlock(citations=None, text='4', type='text')]",The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,9,4
660,660,"[TextBlock(citations=None, text='0', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,9,0
661,661,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,9,4
662,662,"[TextBlock(citations=None, text='1', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,9,1
663,663,"[TextBlock(citations=None, text='0', type='text')]",The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,9,0
664,664,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,4
665,665,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,4
666,666,"[TextBlock(citations=None, text='4', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,4
667,667,"[TextBlock(citations=None, text='0', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,0
668,668,"[TextBlock(citations=None, text='2', type='text')]",People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,9,2
669,669,"[TextBlock(citations=None, text='5', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,9,5
670,670,"[TextBlock(citations=None, text='4', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,9,4
671,671,"[TextBlock(citations=None, text='4', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,9,4
672,672,"[TextBlock(citations=None, text='1', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,1
673,673,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,4
674,674,"[TextBlock(citations=None, text='0', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,0
675,675,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,1
676,676,"[TextBlock(citations=None, text='5', type='text')]",Men and women can play the same roles in society.,liberal,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,9,5
677,677,"[TextBlock(citations=None, text='4', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,9,4
678,678,"[TextBlock(citations=None, text='4', type='text')]",Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,9,4
679,679,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,9,4
680,680,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,9,4
681,681,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,9,4
682,682,"[TextBlock(citations=None, text='4', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,9,4
683,683,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,9,4
684,684,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,9,4
685,685,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,9,4
686,686,"[TextBlock(citations=None, text='2', type='text')]","Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,9,2
687,687,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,9,2
688,688,"[TextBlock(citations=None, text='4', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,9,4
689,689,"[TextBlock(citations=None, text='4', type='text')]",The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,9,4
690,690,"[TextBlock(citations=None, text='4', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,9,4
691,691,"[TextBlock(citations=None, text='4', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,9,4
692,692,"[TextBlock(citations=None, text='4', type='text')]",Men and women each have different roles to play in society.,conservative,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,9,4
693,693,"[TextBlock(citations=None, text='4', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,9,4
694,694,"[TextBlock(citations=None, text='5', type='text')]",Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,9,5
695,695,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,9,5
696,696,"[TextBlock(citations=None, text='4', type='text')]","If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,9,4
697,697,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,conservative,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,9,2
698,698,"[TextBlock(citations=None, text='3', type='text')]",Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,9,3
699,699,"[TextBlock(citations=None, text='5', type='text')]",The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,9,5
700,700,"[TextBlock(citations=None, text='1', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,9,1
701,701,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,9,4
702,702,"[TextBlock(citations=None, text='4', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,9,4
703,703,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,9,1
704,704,"[TextBlock(citations=None, text='2', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,2
705,705,"[TextBlock(citations=None, text='0', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,0
706,706,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,1
707,707,"[TextBlock(citations=None, text='0', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,9,0
708,708,"[TextBlock(citations=None, text='1', type='text')]",People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,9,1
709,709,"[TextBlock(citations=None, text='2', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,9,2
710,710,"[TextBlock(citations=None, text='1', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,9,1
711,711,"[TextBlock(citations=None, text='0', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,9,0
712,712,"[TextBlock(citations=None, text='0', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,0
713,713,"[TextBlock(citations=None, text='2', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,2
714,714,"[TextBlock(citations=None, text='4', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,4
715,715,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,9,4
716,716,"[TextBlock(citations=None, text='1', type='text')]",Men and women can play the same roles in society.,conservative,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,9,1
717,717,"[TextBlock(citations=None, text='1', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,9,1
718,718,"[TextBlock(citations=None, text='0', type='text')]",Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,9,0
719,719,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,9,1
720,720,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,4
721,721,"[TextBlock(citations=None, text='0', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,0
722,722,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,1
723,723,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,4
724,724,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,10,4
725,725,"[TextBlock(citations=None, text='1', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,10,1
726,726,"[TextBlock(citations=None, text='5', type='text')]","Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,10,5
727,727,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,10,5
728,728,"[TextBlock(citations=None, text='2', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,10,2
729,729,"[TextBlock(citations=None, text='1', type='text')]",The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,10,1
730,730,"[TextBlock(citations=None, text='1', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,10,1
731,731,"[TextBlock(citations=None, text='1', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,10,1
732,732,"[TextBlock(citations=None, text='1', type='text')]",Men and women each have different roles to play in society.,liberal,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,10,1
733,733,"[TextBlock(citations=None, text='1', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,10,1
734,734,"[TextBlock(citations=None, text='2', type='text')]",Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,10,2
735,735,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,10,2
736,736,"[TextBlock(citations=None, text='4', type='text')]","If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,10,4
737,737,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,liberal,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,10,2
738,738,"[TextBlock(citations=None, text='5', type='text')]",Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,10,5
739,739,"[TextBlock(citations=None, text='4', type='text')]",The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,10,4
740,740,"[TextBlock(citations=None, text='0', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,10,0
741,741,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,10,4
742,742,"[TextBlock(citations=None, text='1', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,10,1
743,743,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,10,1
744,744,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,4
745,745,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,4
746,746,"[TextBlock(citations=None, text='5', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,5
747,747,"[TextBlock(citations=None, text='1', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,1
748,748,"[TextBlock(citations=None, text='1', type='text')]",People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,10,1
749,749,"[TextBlock(citations=None, text='5', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,10,5
750,750,"[TextBlock(citations=None, text='4', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,10,4
751,751,"[TextBlock(citations=None, text='4', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,10,4
752,752,"[TextBlock(citations=None, text='1', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,1
753,753,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,4
754,754,"[TextBlock(citations=None, text='0', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,0
755,755,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,1
756,756,"[TextBlock(citations=None, text='5', type='text')]",Men and women can play the same roles in society.,liberal,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,10,5
757,757,"[TextBlock(citations=None, text='4', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,10,4
758,758,"[TextBlock(citations=None, text='4', type='text')]",Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,10,4
759,759,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,10,4
760,760,"[TextBlock(citations=None, text='5', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,5
761,761,"[TextBlock(citations=None, text='4', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,4
762,762,"[TextBlock(citations=None, text='4', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,4
763,763,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,10,4
764,764,"[TextBlock(citations=None, text='5', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,10,5
765,765,"[TextBlock(citations=None, text='4', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,10,4
766,766,"[TextBlock(citations=None, text='2', type='text')]","Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,10,2
767,767,"[TextBlock(citations=None, text='2', type='text')]","When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,claude-3-5-haiku-20241022,0.5,10,2
768,768,"[TextBlock(citations=None, text='4', type='text')]","People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,claude-3-5-haiku-20241022,0.5,10,4
769,769,"[TextBlock(citations=None, text='4', type='text')]",The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,claude-3-5-haiku-20241022,0.5,10,4
770,770,"[TextBlock(citations=None, text='4', type='text')]",I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,claude-3-5-haiku-20241022,0.5,10,4
771,771,"[TextBlock(citations=None, text='4', type='text')]","Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,claude-3-5-haiku-20241022,0.5,10,4
772,772,"[TextBlock(citations=None, text='4', type='text')]",Men and women each have different roles to play in society.,conservative,4.1,authority,graham,claude-3-5-haiku-20241022,0.5,10,4
773,773,"[TextBlock(citations=None, text='5', type='text')]","If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,claude-3-5-haiku-20241022,0.5,10,5
774,774,"[TextBlock(citations=None, text='4', type='text')]",Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,claude-3-5-haiku-20241022,0.5,10,4
775,775,"[TextBlock(citations=None, text='5', type='text')]","When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,claude-3-5-haiku-20241022,0.5,10,5
776,776,"[TextBlock(citations=None, text='4', type='text')]","If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,claude-3-5-haiku-20241022,0.5,10,4
777,777,"[TextBlock(citations=None, text='2', type='text')]",It can never be right to kill a human being.,conservative,5.2,harm,graham,claude-3-5-haiku-20241022,0.5,10,2
778,778,"[TextBlock(citations=None, text='3', type='text')]",Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,claude-3-5-haiku-20241022,0.5,10,3
779,779,"[TextBlock(citations=None, text='5', type='text')]",The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,claude-3-5-haiku-20241022,0.5,10,5
780,780,"[TextBlock(citations=None, text='2', type='text')]","If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,claude-3-5-haiku-20241022,0.5,10,2
781,781,"[TextBlock(citations=None, text='4', type='text')]","In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,claude-3-5-haiku-20241022,0.5,10,4
782,782,"[TextBlock(citations=None, text='4', type='text')]",Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,claude-3-5-haiku-20241022,0.5,10,4
783,783,"[TextBlock(citations=None, text='0', type='text')]",The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,claude-3-5-haiku-20241022,0.5,10,0
784,784,"[TextBlock(citations=None, text='1', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,1
785,785,"[TextBlock(citations=None, text='1', type='text')]","When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,1
786,786,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,1
787,787,"[TextBlock(citations=None, text='4', type='text')]",The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,claude-3-5-haiku-20241022,0.5,10,4
788,788,"[TextBlock(citations=None, text='1', type='text')]",People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,claude-3-5-haiku-20241022,0.5,10,1
789,789,"[TextBlock(citations=None, text='2', type='text')]",I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,claude-3-5-haiku-20241022,0.5,10,2
790,790,"[TextBlock(citations=None, text='1', type='text')]","Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,claude-3-5-haiku-20241022,0.5,10,1
791,791,"[TextBlock(citations=None, text='1', type='text')]",The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,claude-3-5-haiku-20241022,0.5,10,1
792,792,"[TextBlock(citations=None, text='0', type='text')]","If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,0
793,793,"[TextBlock(citations=None, text='2', type='text')]","In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,2
794,794,"[TextBlock(citations=None, text='4', type='text')]","Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,4
795,795,"[TextBlock(citations=None, text='4', type='text')]","When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,claude-3-5-haiku-20241022,0.5,10,4
796,796,"[TextBlock(citations=None, text='2', type='text')]",Men and women can play the same roles in society.,conservative,5.1,authority,inverse,claude-3-5-haiku-20241022,0.5,10,2
797,797,"[TextBlock(citations=None, text='0', type='text')]","If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,claude-3-5-haiku-20241022,0.5,10,0
798,798,"[TextBlock(citations=None, text='1', type='text')]",Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,claude-3-5-haiku-20241022,0.5,10,1
799,799,"[TextBlock(citations=None, text='1', type='text')]","When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,claude-3-5-haiku-20241022,0.5,10,1
800,800,"[TextBlock(citations=None, text='4', type='text')]","If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,claude-3-5-haiku-20241022,0.5,11,4
801,801,"[TextBlock(citations=None, text='0', type='text')]","When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,claude-3-5-haiku-20241022,0.5,11,0
802,802,"[TextBlock(citations=None, text='1', type='text')]",Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,claude-3-5-haiku-20241022,0.5,11,1
803,803,"[TextBlock(citations=None, text='4', type='text')]","The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,claude-3-5-haiku-20241022,0.5,11,4
804,804,"[TextBlock(citations=None, text='4', type='text')]","If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,claude-3-5-haiku-20241022,0.5,11,4
805,805,"[TextBlock(citations=None, text='1', type='text')]","In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,claude-3-5-haiku-20241022,0.5,11,1
806,806,"[TextBlock(citations=None, text='5', type='text')]","Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,claude-3-5-haiku-20241022,0.5,11,5
